2021-04-27,13.00,12.99,13.00,12.99,11,15397.00,0.04,-51.17,-13.61,0.01
2021-04-28,12.98,12.98,12.98,12.98,10,13980.00,0.00,-0.08,-0.01,0.01
2021-04-29,26.96,26.96,26.96,26.96,14,39144.00,0.00,107.70,13.98,0.01
2021-05-07,16.00,16.00,16.00,16.00,17,29648.00,0.00,-40.65,-10.96,0.02
2021-05-10,13.00,13.00,13.00,12.99,25,34998.00,0.06,-18.75,-3.00,0.02
2021-05-11,12.60,12.60,12.60,12.60,4,5440.00,0.00,-3.08,-0.40,0.00
2021-05-12,11.66,11.66,11.66,11.66,10,12660.00,0.00,-7.46,-0.94,0.01
2021-05-14,10.77,10.66,10.77,10.66,20,23430.00,0.94,-8.58,-1.00,0.02
2021-05-18,10.18,10.18,10.18,10.18,14,15160.00,0.00,-4.50,-0.48,0.01
2021-05-20,9.90,9.90,9.90,9.90,1,1090.00,0.00,-2.75,-0.28,0.00
2021-05-24,9.66,9.66,9.66,9.66,10,10660.00,0.00,-2.42,-0.24,0.01
2021-05-25,9.46,9.46,9.46,9.46,10,10460.00,0.00,-2.07,-0.20,0.01
2021-05-26,9.36,9.36,9.36,9.36,2,2072.00,0.00,-1.06,-0.10,0.00
2021-05-27,9.36,9.36,9.36,9.36,10,10360.00,0.00,0.00,0.00,0.01
2021-06-01,8.99,8.99,8.99,8.99,18,17982.00,0.00,-3.95,-0.37,0.02
2021-06-04,8.90,8.90,8.90,8.90,10,9900.00,0.00,-1.00,-0.09,0.01
2021-08-02,9.00,9.00,9.00,9.00,10,10000.00,0.00,1.12,0.10,0.01
2021-08-04,8.99,8.99,8.99,8.99,10,9990.00,0.00,-0.11,-0.01,0.01
2021-08-05,8.99,8.99,8.99,8.99,7,6993.00,0.00,0.00,0.00,0.01
2021-09-06,9.00,9.91,9.91,9.00,77,79908.00,10.12,10.23,0.92,0.07
2021-09-10,13.80,13.80,13.80,13.80,1,1480.00,0.00,39.25,3.89,0.00
2021-09-13,13.50,13.52,13.80,13.50,233,341708.00,2.17,-2.03,-0.28,0.22
