2001-01-02,4.65,4.72,4.74,4.65,7730,11336000.00,1.94,1.51,0.07,0.95
2001-01-03,4.74,4.77,4.78,4.72,15877,23628000.00,1.27,1.06,0.05,1.94
2001-01-04,4.78,4.74,4.79,4.73,9695,14378000.00,1.26,-0.63,-0.03,1.19
2001-01-05,4.74,4.81,4.82,4.74,14292,21377000.00,1.69,1.48,0.07,1.75
2001-01-08,4.82,4.78,4.83,4.72,12295,18349000.00,2.29,-0.62,-0.03,1.50
2001-01-09,4.75,4.73,4.81,4.71,9455,14036000.00,2.09,-1.05,-0.05,1.16
2001-01-10,4.73,4.78,4.80,4.73,7029,10471000.00,1.48,1.06,0.05,0.86
2001-01-11,4.79,4.71,4.79,4.71,9235,13680000.00,1.67,-1.46,-0.07,1.13
2001-01-12,4.71,4.66,4.71,4.64,8813,12774000.00,1.49,-1.06,-0.05,1.08
2001-01-15,4.66,4.52,4.66,4.52,9949,14039000.00,3.00,-3.00,-0.14,1.22
2001-01-16,4.52,4.56,4.60,4.50,6082,8511000.00,2.21,0.88,0.04,0.74
2001-01-17,4.55,4.60,4.61,4.53,4356,6154000.00,1.75,0.88,0.04,0.53
2001-01-18,4.60,4.55,4.61,4.55,4699,6647000.00,1.30,-1.09,-0.05,0.57
2001-01-19,4.54,4.59,4.60,4.54,4340,6144000.00,1.32,0.88,0.04,0.53
2001-02-05,4.60,4.50,4.67,4.48,4632,6463000.00,4.14,-1.96,-0.09,0.57
2001-02-06,4.47,4.50,4.50,4.43,3746,5115000.00,1.56,0.00,0.00,0.46
2001-02-07,4.50,4.55,4.57,4.45,4926,6878000.00,2.67,1.11,0.05,0.60
2001-02-08,4.54,4.50,4.63,4.49,7389,10453000.00,3.08,-1.10,-0.05,0.90
2001-02-09,4.50,4.62,4.63,4.50,8492,12052000.00,2.89,2.67,0.12,1.04
2001-02-12,4.62,4.63,4.64,4.55,3910,5576000.00,1.95,0.22,0.01,0.48
2001-02-13,4.65,4.62,4.68,4.61,5183,7455000.00,1.51,-0.22,-0.01,0.63
2001-02-14,4.61,4.62,4.64,4.60,3189,4560000.00,0.87,0.00,0.00,0.39
2001-02-15,4.62,4.52,4.63,4.51,5281,7389000.00,2.60,-2.16,-0.10,0.65
2001-02-16,4.52,4.56,4.60,4.44,6977,9628000.00,3.54,0.88,0.04,0.85
2001-02-19,4.59,4.59,4.60,4.50,3916,5509000.00,2.19,0.66,0.03,0.48
2001-02-20,4.56,4.62,4.64,4.56,8065,11503000.00,1.74,0.65,0.03,0.99
2001-02-21,4.62,4.57,4.63,4.55,6212,8805000.00,1.73,-1.08,-0.05,0.76
2001-02-22,4.57,4.68,4.68,4.55,12383,17833000.00,2.84,2.41,0.11,1.51
2001-02-23,4.68,4.74,4.76,4.55,24449,35766000.00,4.49,1.28,0.06,2.99
2001-02-26,4.76,4.75,4.77,4.71,16872,24974000.00,1.27,0.21,0.01,2.06
2001-02-27,4.76,4.75,4.77,4.70,7251,10699000.00,1.47,0.00,0.00,0.89
2001-02-28,4.76,4.78,4.81,4.70,17667,26364000.00,2.32,0.63,0.03,2.16
2001-03-01,4.80,4.77,4.80,4.74,7233,10776000.00,1.26,-0.21,-0.01,0.88
2001-03-02,4.78,4.74,4.79,4.71,10305,15321000.00,1.68,-0.63,-0.03,1.26
2001-03-05,4.75,4.75,4.77,4.71,7659,11306000.00,1.27,0.21,0.01,0.94
2001-03-06,4.76,4.83,4.83,4.72,19099,28643000.00,2.32,1.68,0.08,2.34
2001-03-07,4.83,4.81,4.86,4.79,16990,25743000.00,1.45,-0.41,-0.02,2.08
2001-03-08,4.81,4.79,4.81,4.77,9919,14828000.00,0.83,-0.42,-0.02,1.21
2001-03-09,4.80,4.75,4.80,4.75,9331,13875000.00,1.04,-0.84,-0.04,1.14
2001-03-12,4.75,4.81,4.81,4.68,7790,11595000.00,2.74,1.26,0.06,0.95
2001-03-13,4.82,4.74,4.82,4.74,5318,7913000.00,1.66,-1.46,-0.07,0.65
2001-03-14,4.75,4.76,4.77,4.72,5494,8145000.00,1.05,0.42,0.02,0.67
2001-03-15,4.76,4.76,4.79,4.73,6801,10093000.00,1.26,0.00,0.00,0.83
2001-03-19,4.76,4.85,4.88,4.76,21689,32980000.00,2.52,1.89,0.09,2.65
2001-03-20,4.87,4.84,4.88,4.81,12541,19065000.00,1.44,-0.21,-0.01,1.53
2001-03-21,4.84,4.84,4.89,4.83,12960,19809000.00,1.24,0.00,0.00,1.58
2001-03-22,4.85,4.82,4.87,4.79,13404,20293000.00,1.65,-0.41,-0.02,1.64
2001-03-23,4.84,4.75,4.84,4.75,11400,17138000.00,1.87,-1.45,-0.07,1.39
2001-03-26,4.73,4.78,4.79,4.73,8056,11996000.00,1.26,0.63,0.03,0.99
2001-03-27,4.79,4.82,4.87,4.79,8080,12250000.00,1.67,0.84,0.04,0.99
2001-03-28,4.84,4.84,4.86,4.79,7330,11098000.00,1.45,0.41,0.02,0.90
2001-03-29,4.84,4.91,4.93,4.79,28229,43521000.00,2.89,1.45,0.07,3.45
2001-03-30,4.91,4.94,4.95,4.90,17916,27849000.00,1.02,0.61,0.03,2.19
2001-04-02,4.96,4.94,4.98,4.93,14220,22232000.00,1.01,0.00,0.00,1.74
2001-04-03,4.92,4.92,4.94,4.86,10410,16030000.00,1.62,-0.40,-0.02,1.27
2001-04-04,4.92,4.82,4.93,4.80,12187,18673000.00,2.64,-2.03,-0.10,1.49
2001-04-05,4.80,4.85,4.85,4.79,8721,13165000.00,1.24,0.62,0.03,1.07
2001-04-06,4.89,4.84,4.89,4.83,5221,7940000.00,1.24,-0.21,-0.01,0.64
2001-04-09,4.84,4.84,4.86,4.80,6390,9666000.00,1.24,0.00,0.00,0.78
2001-04-10,4.86,4.87,4.88,4.82,5014,7643000.00,1.24,0.62,0.03,0.61
2001-04-11,4.87,4.83,4.87,4.82,6405,9712000.00,1.03,-0.82,-0.04,0.78
2001-04-12,4.82,4.87,4.87,4.81,9176,13912000.00,1.24,0.83,0.04,1.12
2001-04-13,4.87,4.95,4.96,4.85,17247,26773000.00,2.26,1.64,0.08,2.11
2001-04-16,4.97,4.94,4.97,4.90,13971,21817000.00,1.41,-0.20,-0.01,1.71
2001-04-17,4.95,4.91,4.97,4.89,8488,13156000.00,1.62,-0.61,-0.03,1.04
2001-04-18,4.92,4.88,4.94,4.87,7331,11278000.00,1.43,-0.61,-0.03,0.90
2001-04-19,4.88,4.87,4.89,4.84,5887,8981000.00,1.02,-0.20,-0.01,0.72
2001-04-20,4.87,4.81,4.88,4.81,11031,16711000.00,1.44,-1.23,-0.06,1.35
