2023-01-03,1307.57,1322.47,1323.12,1305.83,1507235,1293238213.41,1.32,1.09,14.27,0.63
2023-01-04,1321.36,1319.83,1324.50,1314.33,1438843,1282939038.67,0.77,-0.20,-2.64,0.60
2023-01-05,1322.37,1335.18,1342.55,1315.92,2296481,2066208381.12,2.02,1.16,15.35,0.96
2023-01-06,1333.42,1337.78,1345.43,1332.50,2314342,2316780015.63,0.97,0.19,2.60,0.97
2023-01-09,1337.68,1342.60,1343.18,1336.01,2152664,2085885302.57,0.54,0.36,4.82,0.90
2023-01-10,1344.99,1334.62,1346.04,1333.16,1664074,1637898582.10,0.96,-0.59,-7.98,0.70
2023-01-11,1335.79,1353.69,1356.47,1335.04,2491542,2587164159.57,1.61,1.43,19.07,1.04
2023-01-12,1351.29,1340.80,1351.29,1337.21,1929333,1748408162.07,1.04,-0.95,-12.89,0.81
2023-01-13,1342.66,1340.41,1344.10,1332.46,1487867,1377791199.03,0.87,-0.03,-0.39,0.62
2023-01-16,1340.69,1347.94,1350.05,1340.57,1647691,1514814132.16,0.71,0.56,7.53,0.69
2023-01-17,1348.18,1344.04,1348.51,1341.46,1326328,1229197863.21,0.52,-0.29,-3.90,0.56
2023-01-18,1347.07,1352.06,1354.47,1346.55,1300709,1203991589.34,0.59,0.60,8.02,0.54
2023-01-19,1355.51,1356.26,1358.09,1351.85,1539815,1281138369.11,0.46,0.31,4.20,0.65
2023-01-20,1356.92,1370.98,1370.98,1356.52,1571620,1311297458.08,1.07,1.09,14.72,0.66
2023-01-30,1380.44,1377.25,1383.30,1375.87,2026395,1864478374.09,0.54,0.46,6.27,0.85
2023-01-31,1377.16,1387.13,1387.13,1373.84,1719118,1454554363.41,0.96,0.72,9.88,0.72
2023-02-01,1388.79,1394.72,1394.72,1383.59,1820684,1630909422.55,0.80,0.55,7.59,0.76
2023-02-02,1395.87,1390.22,1395.87,1387.48,1782219,1488747060.01,0.60,-0.32,-4.50,0.75
2023-02-03,1390.85,1383.13,1390.85,1370.92,1662184,1461363600.49,1.43,-0.51,-7.09,0.70
2023-02-06,1384.30,1387.07,1391.75,1381.13,1568046,1516906568.36,0.77,0.28,3.94,0.66
2023-02-07,1389.66,1399.12,1399.34,1385.78,1668607,1598675661.96,0.98,0.87,12.05,0.70
2023-02-08,1401.70,1391.15,1402.72,1390.56,1583646,1500206076.36,0.87,-0.57,-7.97,0.66
2023-02-09,1390.09,1400.16,1400.23,1389.67,1520073,1364513044.45,0.76,0.65,9.01,0.64
2023-02-10,1401.40,1406.55,1406.75,1395.84,1673074,1417317583.38,0.78,0.46,6.39,0.70
2023-02-13,1408.79,1410.16,1412.83,1406.72,1752118,1583309931.43,0.43,0.26,3.61,0.73
2023-02-14,1413.20,1420.00,1420.87,1409.45,1910173,1762870470.56,0.81,0.70,9.84,0.80
2023-02-15,1421.96,1411.49,1421.96,1410.47,1609810,1460723331.07,0.81,-0.60,-8.51,0.67
2023-02-16,1413.44,1379.95,1413.72,1371.17,2386168,2093388420.90,3.01,-2.23,-31.54,1.00
2023-02-17,1381.37,1384.81,1393.46,1381.37,1568832,1372199204.38,0.88,0.35,4.86,0.66
2023-02-20,1388.81,1388.67,1389.92,1375.60,1690448,1593976820.31,1.03,0.28,3.86,0.71
2023-02-21,1389.62,1395.63,1398.65,1387.48,1521994,1359540504.43,0.80,0.50,6.96,0.64
2023-02-22,1391.97,1394.91,1395.98,1387.77,1182006,1147980378.02,0.59,-0.05,-0.72,0.50
2023-02-23,1398.57,1397.12,1403.81,1392.58,1365692,1539395956.77,0.81,0.16,2.21,0.57
2023-02-24,1398.75,1393.80,1398.75,1387.04,1169650,1104073403.41,0.84,-0.24,-3.32,0.49
2023-02-27,1393.33,1391.07,1403.76,1389.50,1584369,1693274589.05,1.02,-0.20,-2.73,0.66
2023-02-28,1395.98,1402.94,1403.16,1391.59,1638377,1643442213.20,0.83,0.85,11.87,0.69
2023-03-01,1404.89,1409.58,1409.85,1402.04,1602159,1680897650.54,0.56,0.47,6.64,0.67
2023-03-02,1411.40,1408.46,1416.46,1408.01,1690047,1865334333.80,0.60,-0.08,-1.12,0.71
2023-03-03,1407.91,1405.93,1408.58,1399.33,1416524,1465867845.34,0.66,-0.18,-2.53,0.59
2023-03-06,1407.60,1407.73,1410.00,1402.83,1372590,1320116612.53,0.51,0.13,1.80,0.57
2023-03-07,1408.24,1396.28,1420.57,1396.14,2049045,1971243766.53,1.74,-0.81,-11.45,0.86
2023-03-08,1390.78,1394.36,1395.63,1386.85,1337872,1313937736.23,0.63,-0.14,-1.92,0.56
2023-03-09,1395.94,1392.60,1397.45,1390.43,683548,654028382.53,0.50,-0.13,-1.76,0.29
