2023-01-03,37627.75,38778.91,38835.59,37601.14,3154638,7108436454.72,3.28,2.96,1114.12,1.08
2023-01-04,38730.73,38655.28,38853.74,38414.65,2393735,5086991123.14,1.13,-0.32,-123.63,0.82
2023-01-05,38701.23,38690.13,38714.69,38431.27,2067738,4406095619.25,0.73,0.09,34.85,0.71
2023-01-06,38620.26,38359.42,38763.32,38268.54,2161076,4687048566.47,1.28,-0.85,-330.71,0.74
2023-01-09,38383.52,37797.45,38409.08,37694.06,2906541,7057074550.54,1.86,-1.47,-561.97,1.00
2023-01-10,37965.30,37407.83,37996.14,37339.33,2977725,7912080602.82,1.74,-1.03,-389.62,1.02
2023-01-11,37412.36,37067.52,37637.21,37014.60,2536972,6299860890.78,1.66,-0.91,-340.31,0.87
2023-01-12,37872.60,37455.91,38249.32,37400.54,3543452,7936986300.63,2.29,1.05,388.39,1.22
2023-01-13,37383.33,37374.15,37729.08,37105.31,2601892,5526613398.93,1.67,-0.22,-81.76,0.89
2023-01-16,37354.15,37938.87,38082.66,37351.95,4036705,9148651900.64,1.96,1.51,564.72,1.38
2023-01-17,37913.74,38196.81,38564.58,37828.70,3088381,7388474430.50,1.94,0.68,257.94,1.06
2023-01-18,38199.95,38565.65,38644.37,38083.00,2391724,5401804539.56,1.47,0.97,368.84,0.82
2023-01-19,38526.81,39381.68,39452.72,38525.98,3030475,6504332405.24,2.40,2.12,816.03,1.04
2023-01-20,39405.98,39545.93,39761.94,39337.55,2831685,6123092869.08,1.08,0.42,164.25,0.97
2023-01-30,40109.40,41166.94,41551.36,39990.39,6574549,14153919233.19,3.95,4.10,1621.01,2.26
2023-01-31,40977.95,41660.93,41665.57,40975.87,6270855,11245546543.27,1.68,1.20,493.99,2.15
2023-02-01,41664.80,42218.75,42218.75,41555.29,6649394,11149019161.07,1.59,1.34,557.82,2.28
2023-02-02,42440.11,41383.46,42440.11,41383.46,6521010,12533905096.63,2.50,-1.98,-835.29,2.24
2023-02-03,41299.09,41956.98,41999.34,41259.33,5489424,10409746061.11,1.79,1.39,573.52,1.88
2023-02-06,41936.04,41673.40,42383.92,41541.33,4424387,8601875980.80,2.01,-0.68,-283.58,1.52
2023-02-07,41763.61,41690.21,41918.04,41403.41,5029046,9358041137.84,1.23,0.04,16.81,1.73
2023-02-08,41706.75,41084.67,41706.75,41076.37,2908407,6637354021.90,1.51,-1.45,-605.54,1.00
2023-02-09,40992.22,41994.79,42028.38,40937.19,3343600,8410321668.30,2.66,2.22,910.12,1.15
2023-02-10,41930.20,41348.18,42050.47,41182.74,3369108,9124830936.34,2.07,-1.54,-646.61,1.16
2023-02-13,41430.20,42054.68,42407.23,41430.20,3744704,9694341093.84,2.36,1.71,706.50,1.28
2023-02-14,42063.76,41706.02,42063.76,41529.28,2904038,7637663739.36,1.27,-0.83,-348.66,1.00
2023-02-15,41658.67,41964.13,42083.75,41340.93,3173137,8950001100.32,1.78,0.62,258.11,1.09
2023-02-16,41869.91,40702.06,41869.91,40335.80,3694050,9563100470.65,3.66,-3.01,-1262.07,1.27
2023-02-17,40778.28,40771.34,41077.84,40018.75,3720331,9301557077.88,2.60,0.17,69.28,1.28
2023-02-20,40575.23,40612.98,40612.98,40066.56,2926160,7177415922.72,1.34,-0.39,-158.36,1.00
2023-02-21,40622.45,41356.34,41575.95,40576.47,4225011,9994332814.93,2.46,1.83,743.36,1.45
2023-02-22,41163.47,41704.90,41847.11,41090.94,4411223,9542351229.19,1.83,0.84,348.56,1.51
2023-02-23,41721.64,41565.47,42076.02,41434.81,5081526,11079796987.55,1.54,-0.33,-139.43,1.74
2023-02-24,41557.96,42173.41,42634.61,41557.96,6218595,15191492467.37,2.59,1.46,607.94,2.13
2023-02-27,42046.00,41803.27,42494.25,41675.66,5305404,12407950267.52,1.94,-0.88,-370.14,1.82
2023-02-28,41705.23,41787.38,41958.21,41399.82,3935598,8714721708.31,1.34,-0.04,-15.89,1.35
2023-03-01,41753.25,41924.62,41925.27,41401.35,4158060,9734577114.40,1.25,0.33,137.24,1.43
2023-03-02,41880.04,41830.32,42357.41,41750.06,4568200,11782420256.37,1.45,-0.22,-94.30,1.57
