2023-01-03,961.63,977.26,977.91,957.00,1692408,1999394078.33,2.17,1.52,14.66,0.84
2023-01-04,976.51,981.38,982.10,973.56,1481750,1745813986.22,0.87,0.42,4.12,0.73
2023-01-05,982.74,992.84,994.49,980.38,2137250,2506654819.16,1.44,1.17,11.46,1.06
2023-01-06,991.87,1001.30,1005.61,990.65,2216288,2698473815.08,1.51,0.85,8.46,1.10
2023-01-09,1004.78,1003.39,1011.91,1001.66,2308898,2609973264.61,1.02,0.21,2.09,1.14
2023-01-10,1003.12,1000.18,1003.12,994.47,1638423,1874488153.46,0.86,-0.32,-3.21,0.81
2023-01-11,1002.54,992.13,1004.73,990.82,1513673,1835568722.06,1.39,-0.80,-8.05,0.75
2023-01-12,993.22,999.04,1006.45,993.22,1739536,2289042675.52,1.33,0.70,6.91,0.86
2023-01-13,1001.64,997.51,1001.64,993.15,1627106,2082828873.81,0.85,-0.15,-1.53,0.81
2023-01-16,998.73,1002.84,1006.59,995.89,1925247,2209110942.32,1.07,0.53,5.33,0.95
2023-01-17,1007.04,1013.82,1016.62,1006.72,2034125,1980711732.32,0.99,1.09,10.98,1.01
2023-01-18,1014.81,1025.68,1026.98,1014.31,1815466,1888638392.19,1.25,1.17,11.86,0.90
2023-01-19,1024.29,1030.00,1030.93,1020.73,1705222,1995444951.17,0.99,0.42,4.32,0.84
2023-01-20,1031.23,1039.61,1039.71,1031.06,1622354,1894871051.30,0.84,0.93,9.61,0.80
2023-01-30,1053.88,1058.39,1063.81,1051.82,2338402,2766775193.49,1.15,1.81,18.78,1.16
2023-01-31,1053.73,1074.74,1074.76,1052.53,2222874,2766081666.47,2.10,1.54,16.35,1.10
2023-02-01,1075.20,1088.80,1089.37,1074.29,2681144,3157558005.91,1.40,1.31,14.06,1.33
2023-02-02,1087.34,1086.63,1091.45,1079.56,2809312,3248416977.23,1.09,-0.20,-2.17,1.39
2023-02-03,1084.20,1084.84,1086.29,1070.78,2335257,2882560633.56,1.43,-0.16,-1.79,1.16
2023-02-06,1080.92,1076.86,1083.47,1074.42,2222931,2464584763.97,0.83,-0.74,-7.98,1.10
2023-02-07,1079.16,1082.99,1083.42,1075.12,2342548,2581238384.03,0.77,0.57,6.13,1.16
2023-02-08,1084.07,1081.60,1087.38,1080.05,2026052,2389096860.13,0.68,-0.13,-1.39,1.00
2023-02-09,1079.16,1094.72,1095.05,1078.12,2091429,2743549312.96,1.57,1.21,13.12,1.03
2023-02-10,1092.26,1087.78,1093.26,1080.88,1887176,2484479504.41,1.13,-0.63,-6.94,0.93
2023-02-13,1088.65,1107.77,1108.10,1088.65,3176586,3367139637.04,1.79,1.84,19.99,1.57
2023-02-14,1112.39,1102.04,1112.39,1097.19,2806375,2720311436.14,1.37,-0.52,-5.73,1.39
2023-02-15,1103.86,1103.70,1107.09,1101.71,2171987,2557182981.23,0.49,0.15,1.66,1.07
2023-02-16,1103.39,1080.14,1108.06,1072.18,3043506,3391276832.11,3.25,-2.13,-23.56,1.51
2023-02-17,1081.26,1076.20,1091.37,1076.04,2556134,2522102629.07,1.42,-0.36,-3.94,1.26
2023-02-20,1075.76,1088.09,1088.09,1065.31,2955720,2766116983.07,2.12,1.10,11.89,1.46
2023-02-21,1092.11,1093.73,1099.15,1086.39,2912961,3117531934.80,1.17,0.52,5.64,1.44
2023-02-22,1091.22,1096.21,1099.25,1088.14,2543393,2986214052.65,1.02,0.23,2.48,1.26
2023-02-23,1099.53,1100.92,1108.70,1094.59,2695001,3116477685.22,1.29,0.43,4.71,1.33
2023-02-24,1100.96,1096.76,1101.01,1088.42,1694105,1917919941.77,1.14,-0.38,-4.16,0.84
2023-02-27,1095.96,1088.00,1097.20,1085.56,1861551,2220865869.90,1.06,-0.80,-8.76,0.92
2023-02-28,1088.56,1087.41,1090.87,1077.10,1555819,1831092269.59,1.27,-0.05,-0.59,0.77
2023-03-01,1088.00,1091.53,1092.44,1084.08,1862888,2036252209.61,0.77,0.38,4.12,0.92
2023-03-02,1092.72,1082.78,1093.50,1081.63,1912827,2304544163.97,1.09,-0.80,-8.75,0.95
2023-03-03,1085.57,1079.72,1086.47,1074.01,1847524,2046690536.84,1.15,-0.28,-3.06,0.91
2023-03-06,1082.52,1083.07,1083.22,1071.63,2208207,2540629185.03,1.07,0.31,3.35,1.09
2023-03-07,1084.18,1066.32,1084.24,1065.44,2454780,2873874816.04,1.74,-1.55,-16.75,1.21
2023-03-08,1061.96,1071.08,1071.08,1060.98,1829161,2361149436.85,0.95,0.45,4.76,0.91
2023-03-09,1074.48,1073.21,1077.88,1071.15,1298058,1999138568.02,0.63,0.20,2.13,0.64
