2004-01-02,0.60,0.57,0.60,0.52,6574,2911879.00,13.33,-5.00,-0.03,1.01
2004-01-05,0.56,0.58,0.58,0.53,5452,2423272.25,8.77,1.75,0.01,0.84
2004-01-06,0.58,0.49,0.58,0.48,6241,2708130.75,17.24,-15.52,-0.09,0.96
2004-01-07,0.49,0.48,0.52,0.45,5633,2419447.25,14.29,-2.04,-0.01,0.87
2004-01-08,0.48,0.51,0.53,0.45,7052,3036281.50,16.67,6.25,0.03,1.08
2004-01-09,0.55,0.53,0.56,0.49,6050,2653630.75,13.73,3.92,0.02,0.93
2004-01-12,0.54,0.53,0.55,0.49,4118,1802933.38,11.32,0.00,0.00,0.63
2004-01-13,0.52,0.58,0.58,0.51,6356,2823566.50,13.21,9.43,0.05,0.98
2004-01-14,0.58,0.60,0.60,0.55,6459,2896622.00,8.62,3.45,0.02,0.99
2004-01-15,0.59,0.55,0.60,0.54,5857,2615735.00,10.00,-8.33,-0.05,0.90
2004-01-16,0.55,0.55,0.56,0.53,4461,1980123.38,5.45,0.00,0.00,0.69
2004-01-29,0.57,0.64,0.65,0.55,11164,5113375.00,18.18,16.36,0.09,1.72
2004-01-30,0.63,0.66,0.73,0.62,21051,9969381.00,17.19,3.13,0.02,3.24
2004-02-02,0.71,0.72,0.73,0.64,15337,7346672.00,13.64,9.09,0.06,2.36
2004-02-03,0.73,0.78,0.82,0.70,24013,11861132.00,16.67,8.33,0.06,3.69
2004-02-04,0.78,0.85,0.85,0.76,22602,11446429.00,11.54,8.97,0.07,3.48
2004-02-05,0.87,0.98,1.03,0.84,30838,16482622.00,22.35,15.29,0.13,4.74
2004-02-06,0.97,0.87,0.97,0.86,23829,12609780.00,11.22,-11.22,-0.11,3.67
2004-02-09,0.86,0.90,0.92,0.86,12604,6633572.00,6.90,3.45,0.03,1.94
2004-02-10,0.92,0.98,1.02,0.91,22226,12087011.00,12.22,8.89,0.08,3.42
2004-02-11,0.99,1.06,1.08,0.95,18185,10072545.00,13.27,8.16,0.08,2.80
2004-02-12,1.10,1.02,1.10,1.01,18964,10672506.00,8.49,-3.77,-0.04,2.92
2004-02-13,1.02,0.94,1.10,0.93,17813,9962574.00,16.67,-7.84,-0.08,2.74
2004-02-16,0.91,1.01,1.01,0.91,10577,5754376.50,10.64,7.45,0.07,1.63
2004-02-17,1.00,1.07,1.09,0.98,16159,9107667.00,10.89,5.94,0.06,2.49
2004-02-18,1.07,1.10,1.11,1.03,14019,7993610.00,7.48,2.80,0.03,2.16
2004-02-19,1.09,1.10,1.12,1.06,11379,6528606.00,5.45,0.00,0.00,1.75
2004-02-20,1.11,1.23,1.28,1.08,37490,22581360.00,18.18,11.82,0.13,5.77
2004-02-23,1.22,1.23,1.34,1.22,30260,18727882.00,9.76,0.00,0.00,4.66
2004-02-24,1.22,1.20,1.22,1.11,18678,11038296.00,8.94,-2.44,-0.03,2.87
2004-02-25,1.23,1.07,1.23,1.03,14190,8340809.50,16.67,-10.83,-0.13,2.18
2004-02-26,1.05,0.99,1.06,0.96,12200,6727009.00,9.35,-7.48,-0.08,1.88
2004-02-27,0.99,1.03,1.04,0.99,7323,4068606.75,5.05,4.04,0.04,1.13
2004-03-01,1.03,1.07,1.09,0.97,5495,3079837.25,11.65,3.88,0.04,0.85
2004-03-02,1.06,1.06,1.09,1.02,7233,4085511.00,6.54,-0.93,-0.01,1.11
2004-03-03,1.05,1.00,1.08,0.99,5122,2864404.50,8.49,-5.66,-0.06,0.79
2004-03-04,1.00,1.05,1.05,0.97,5381,2975777.50,8.00,5.00,0.05,0.83
2004-03-05,1.05,1.15,1.22,1.00,21968,12760033.00,20.95,9.52,0.10,3.38
2004-03-08,1.15,1.04,1.19,1.03,13578,7865557.00,13.91,-9.57,-0.11,2.09
2004-03-09,1.03,0.98,1.03,0.95,9031,4979685.50,7.69,-5.77,-0.06,1.39
2004-03-10,0.97,1.04,1.04,0.97,4173,2304685.50,7.14,6.12,0.06,0.64
2004-03-11,1.05,1.06,1.09,1.00,6748,3817351.50,8.65,1.92,0.02,1.04
2004-03-12,1.07,1.11,1.15,1.05,11489,6644180.50,9.43,4.72,0.05,1.77
2004-03-15,1.06,1.12,1.16,1.06,8680,5038246.50,9.01,0.90,0.01,1.34
2004-03-16,1.12,1.17,1.18,1.06,12599,7324886.00,10.71,4.46,0.05,1.94
