2015-01-05,6.14,6.17,6.20,5.99,32302,25764145.00,3.42,0.49,0.03,2.44
2015-01-06,6.13,6.46,6.48,6.07,39389,32619182.00,6.65,4.70,0.29,2.98
2015-01-07,6.43,6.38,6.44,6.32,23206,19307490.00,1.86,-1.24,-0.08,1.76
2015-01-08,6.34,6.40,6.47,6.34,19595,16430880.00,2.04,0.31,0.02,1.48
2015-01-09,6.40,6.55,6.63,6.34,63641,54020384.00,4.53,2.34,0.15,4.82
2015-01-12,6.43,6.21,6.50,6.21,26859,22246080.00,4.43,-5.19,-0.34,2.03
2015-01-13,6.35,6.52,6.53,6.30,36367,30571333.00,3.70,4.99,0.31,2.75
2015-01-14,6.48,6.40,6.52,6.37,20509,17205796.00,2.30,-1.84,-0.12,1.55
2015-01-15,6.39,6.39,6.45,6.37,17620,14760290.00,1.25,-0.16,-0.01,1.33
2015-01-16,6.39,6.46,6.57,6.39,27555,23420706.00,2.82,1.10,0.07,2.09
2015-01-19,6.43,6.62,6.80,6.24,89827,77541582.00,8.67,2.48,0.16,6.80
2015-01-20,6.62,6.83,6.83,6.58,55276,48588783.00,3.78,3.17,0.21,4.18
2015-01-21,7.04,6.92,7.25,6.84,106249,97508890.00,6.00,1.32,0.09,8.04
2015-01-22,6.84,7.04,7.15,6.83,67093,61289700.00,4.62,1.73,0.12,5.08
2015-01-23,7.10,6.87,7.13,6.84,35190,32022202.00,4.12,-2.41,-0.17,2.66
2015-01-26,6.88,6.98,7.00,6.88,22291,20242363.00,1.75,1.60,0.11,1.69
2015-01-27,7.01,7.01,7.04,6.87,32424,29522808.00,2.44,0.43,0.03,2.45
2015-01-28,7.00,7.03,7.08,6.96,26308,24155793.00,1.71,0.29,0.02,1.99
2015-01-29,7.03,7.00,7.14,6.97,23863,21959041.00,2.42,-0.43,-0.03,1.81
2015-01-30,6.99,6.75,7.07,6.74,25961,23386807.00,4.71,-3.57,-0.25,1.96
2015-02-02,6.87,6.87,6.95,6.70,19490,17490937.00,3.70,1.78,0.12,1.48
2015-02-03,6.97,7.04,7.12,6.90,31841,29262499.00,3.20,2.47,0.17,2.41
2015-02-04,7.04,7.04,7.10,6.97,15524,14236861.00,1.85,0.00,0.00,1.18
2015-02-05,7.10,7.06,7.15,7.01,31239,28935862.00,1.99,0.28,0.02,2.36
2015-02-06,7.05,6.85,7.08,6.80,20796,18828815.00,3.97,-2.97,-0.21,1.57
2015-02-09,6.80,6.70,6.93,6.67,11380,10058790.00,3.80,-2.19,-0.15,0.86
2015-02-10,6.69,6.76,6.77,6.67,10488,9204731.00,1.49,0.90,0.06,0.79
2015-02-11,6.77,6.77,6.80,6.74,11233,9932166.00,0.89,0.15,0.01,0.85
2015-02-12,6.77,6.95,7.00,6.77,19359,17516569.00,3.40,2.66,0.18,1.47
2015-02-13,6.97,6.98,7.06,6.97,25408,23274723.00,1.29,0.43,0.03,1.92
2015-02-16,7.04,7.19,7.19,6.98,40769,37991615.00,3.01,3.01,0.21,3.09
2015-02-17,7.20,7.16,7.25,6.97,26921,25113024.00,3.89,-0.42,-0.03,2.04
2015-02-25,7.12,7.22,7.25,7.12,22330,21006102.00,1.82,0.84,0.06,1.69
2015-02-26,7.22,7.24,7.26,7.13,22151,20760659.00,1.80,0.28,0.02,1.68
2015-02-27,7.26,7.44,7.48,7.23,43488,42009126.00,3.45,2.76,0.20,3.29
2015-03-02,7.47,7.53,7.54,7.39,42253,41150694.00,2.02,1.21,0.09,3.20
2015-03-03,7.48,7.58,7.74,7.41,59743,59249235.00,4.38,0.66,0.05,4.52
2015-03-04,7.54,7.80,7.87,7.54,57197,58093629.00,4.35,2.90,0.22,4.33
2015-03-05,7.82,7.74,7.97,7.67,44440,45123027.00,3.85,-0.77,-0.06,3.36
2015-03-06,7.74,7.50,7.84,7.47,42678,42371949.00,4.78,-3.10,-0.24,3.23
2015-03-09,7.47,7.57,7.60,7.44,23679,23281534.00,2.13,0.93,0.07,1.79
2015-03-10,7.57,7.75,7.87,7.57,41016,41524556.00,3.96,2.38,0.18,3.10
2015-03-11,7.75,7.72,7.83,7.63,86252,86931006.00,2.58,-0.39,-0.03,6.53
2015-03-12,7.93,7.53,7.94,7.48,74468,74784479.00,5.96,-2.46,-0.19,5.64
2015-03-13,7.47,7.93,7.93,7.43,117598,118912758.00,6.64,5.31,0.40,8.90
2015-03-16,7.93,8.08,8.10,7.89,78643,82486863.00,2.65,1.89,0.15,5.95
2015-03-17,8.09,8.26,8.27,7.87,93737,98774017.00,4.95,2.23,0.18,7.09
2015-03-18,8.18,8.59,8.74,8.16,170911,189737566.00,7.02,4.00,0.33,12.94
