2009-01-05,2.90,2.98,2.99,2.86,15312,8095051.00,4.59,5.30,0.15,1.51
2009-01-06,2.98,3.16,3.18,2.95,29087,16022900.00,7.72,6.04,0.18,2.87
2009-01-07,3.11,3.16,3.29,3.11,26790,15103564.00,5.70,0.00,0.00,2.65
2009-01-08,3.09,3.03,3.17,2.99,21753,11909656.00,5.70,-4.11,-0.13,2.15
2009-01-09,3.07,3.18,3.22,3.05,24667,13787874.00,5.61,4.95,0.15,2.44
2009-01-12,3.18,3.26,3.36,3.18,33806,19430749.00,5.66,2.52,0.08,3.34
2009-01-13,3.21,3.12,3.30,3.11,20627,11626718.00,5.83,-4.29,-0.14,2.04
2009-01-14,3.09,3.24,3.25,3.08,19731,11130117.00,5.45,3.85,0.12,1.95
2009-01-15,3.23,3.26,3.31,3.18,29216,16742682.00,4.01,0.62,0.02,2.89
2009-01-16,3.26,3.26,3.38,3.22,27159,15748952.00,4.91,0.00,0.00,2.68
2009-01-19,3.28,3.27,3.31,3.21,19992,11421757.00,3.07,0.31,0.01,1.98
2009-01-20,3.27,3.33,3.33,3.22,22105,12756450.00,3.36,1.83,0.06,2.18
2009-01-21,3.28,3.54,3.56,3.27,71902,42926304.00,8.71,6.31,0.21,7.11
2009-01-22,3.63,3.51,3.66,3.41,89776,55196613.00,7.06,-0.85,-0.03,8.87
2009-01-23,3.47,3.41,3.51,3.35,33735,20002857.00,4.56,-2.85,-0.10,3.33
2009-02-02,3.41,3.47,3.48,3.36,20479,12184887.00,3.52,1.76,0.06,2.02
2009-02-03,3.44,3.49,3.50,3.37,57105,34250828.00,3.75,0.58,0.02,5.64
2009-02-04,3.51,3.64,3.65,3.46,67434,41409931.00,5.44,4.30,0.15,6.66
2009-02-05,3.61,3.48,3.63,3.45,49443,30208509.00,4.95,-4.40,-0.16,4.89
2009-02-06,3.48,3.63,3.63,3.48,55993,34570422.00,4.31,4.31,0.15,5.53
2009-02-09,3.64,3.76,3.76,3.52,77093,48570106.00,6.61,3.58,0.13,7.62
2009-02-10,3.69,3.83,3.84,3.62,59473,37906910.00,5.85,1.86,0.07,5.87
2009-02-11,3.79,4.11,4.16,3.72,101265,67428216.00,11.49,7.31,0.28,10.00
2009-02-12,4.13,4.44,4.60,3.98,169822,121168811.00,15.09,8.03,0.33,16.77
2009-02-13,4.37,4.44,4.47,4.20,104131,75732204.00,6.08,0.00,0.00,10.29
2009-02-16,4.44,4.36,4.46,4.29,62955,45753162.00,3.83,-1.80,-0.08,6.22
2009-02-17,4.35,4.04,4.35,4.02,67150,47052191.00,7.57,-7.34,-0.32,6.63
2009-02-18,3.96,3.96,4.13,3.92,38690,26327981.00,5.20,-1.98,-0.08,3.82
2009-02-19,4.01,4.01,4.04,3.90,31965,21533205.00,3.54,1.26,0.05,3.16
2009-02-20,3.93,4.12,4.13,3.93,36096,24658131.00,4.99,2.74,0.11,3.57
2009-02-23,4.13,4.24,4.28,4.03,42144,29615248.00,6.07,2.91,0.12,4.16
2009-02-24,4.17,3.96,4.26,3.95,44492,30749079.00,7.31,-6.60,-0.28,4.39
