2011-01-04,8.20,8.21,8.24,8.06,6997,8727619.00,2.20,0.12,0.01,0.44
2011-01-05,8.21,8.18,8.32,8.13,10088,12609372.00,2.31,-0.37,-0.03,0.63
2011-01-06,8.09,7.95,8.18,7.84,28323,34488333.00,4.16,-2.81,-0.23,1.78
2011-01-07,7.85,7.81,7.93,7.73,17391,20821651.00,2.52,-1.76,-0.14,1.09
2011-01-10,7.78,7.93,8.00,7.78,17917,21624416.00,2.82,1.54,0.12,1.12
2011-01-11,7.91,7.76,7.98,7.72,8158,9756681.00,3.28,-2.14,-0.17,0.51
2011-01-12,7.78,7.82,7.88,7.73,4302,5126893.00,1.93,0.77,0.06,0.27
2011-01-13,7.82,7.96,7.98,7.81,11036,13338586.00,2.17,1.79,0.14,0.69
2011-01-14,7.96,7.88,7.98,7.69,9415,11244934.00,3.64,-1.01,-0.08,0.59
2011-01-17,7.76,7.39,7.77,7.36,7547,8696061.00,5.20,-6.22,-0.49,0.47
2011-01-18,7.33,7.58,7.62,7.31,5191,5964241.00,4.19,2.57,0.19,0.33
2011-01-19,7.58,7.59,7.71,7.49,5404,6314617.00,2.90,0.13,0.01,0.34
2011-01-20,7.57,7.18,7.61,7.13,7434,8369461.00,6.32,-5.40,-0.41,0.47
2011-01-21,7.19,7.46,7.48,7.04,10251,11493390.00,6.13,3.90,0.28,0.64
2011-01-24,7.46,7.21,7.46,6.98,10840,12013644.00,6.43,-3.35,-0.25,0.68
2011-01-25,7.19,7.45,7.48,6.78,22757,25228027.00,9.71,3.33,0.24,1.43
2011-01-26,7.34,7.70,8.06,7.21,28021,32848787.00,11.41,3.36,0.25,1.76
2011-01-27,7.58,7.77,7.84,7.53,21252,25099358.00,4.03,0.91,0.07,1.33
2011-01-28,7.70,7.58,7.78,7.46,30649,35539078.00,4.12,-2.45,-0.19,1.92
2011-01-31,7.50,7.63,7.65,7.27,17980,20693440.00,5.01,0.66,0.05,1.13
2011-02-01,7.60,7.49,7.63,7.47,10318,11922430.00,2.10,-1.83,-0.14,0.65
2011-02-09,7.46,7.41,7.56,7.40,5019,5764711.00,2.14,-1.07,-0.08,0.32
