2023-01-03,690.96,707.06,708.76,685.01,1636158,7291343938.01,3.43,2.23,15.43,1.14
2023-01-04,703.46,695.42,705.65,691.79,1439853,6604468595.51,1.96,-1.65,-11.64,1.01
2023-01-05,699.83,715.07,722.13,697.69,2263930,11211095007.30,3.51,2.83,19.65,1.58
2023-01-06,710.10,725.36,733.44,709.94,2284608,11702206527.32,3.29,1.44,10.29,1.60
2023-01-09,727.41,726.97,735.72,724.50,2214326,9200411652.13,1.55,0.22,1.61,1.55
2023-01-10,724.87,728.74,732.56,715.07,1942701,9446605439.64,2.41,0.24,1.77,1.36
2023-01-11,728.14,717.79,731.13,717.63,1556830,6471675398.66,1.85,-1.50,-10.95,1.09
2023-01-12,722.22,728.34,739.71,722.22,2171016,9603540506.98,2.44,1.47,10.55,1.52
2023-01-13,731.04,728.66,737.69,724.56,1665157,7415294798.52,1.80,0.04,0.32,1.16
2023-01-16,728.62,739.21,743.59,725.65,2024286,8664077127.93,2.46,1.45,10.55,1.41
2023-01-17,741.50,739.36,745.11,735.15,1294348,6353048868.35,1.35,0.02,0.15,0.90
2023-01-18,739.46,744.71,753.66,738.99,1719823,8046205357.59,1.98,0.72,5.35,1.20
2023-01-19,747.17,747.06,750.20,740.95,1727715,8244268679.89,1.24,0.32,2.35,1.21
2023-01-20,749.08,769.57,775.57,746.18,2809917,14049625594.72,3.93,3.01,22.51,1.96
2023-01-30,789.81,778.55,796.06,777.74,3411131,16929667340.54,2.38,1.17,8.98,2.38
2023-01-31,774.71,777.11,781.53,772.51,1841816,7680337364.91,1.16,-0.18,-1.44,1.29
2023-02-01,779.58,794.76,794.79,779.58,3159511,10615325770.64,1.96,2.27,17.65,2.21
2023-02-02,792.89,785.28,792.93,783.30,2125631,8648679320.53,1.21,-1.19,-9.48,1.49
2023-02-03,782.54,776.32,783.66,765.45,1999024,8602121496.97,2.32,-1.14,-8.96,1.40
2023-02-06,770.08,766.66,770.08,762.35,1379949,6275180424.34,1.00,-1.24,-9.66,0.96
2023-02-07,767.85,768.68,770.18,762.61,1317973,5218610393.56,0.99,0.26,2.02,0.92
2023-02-08,771.49,775.53,787.84,767.79,2468312,13551055309.42,2.61,0.89,6.85,1.72
2023-02-09,770.99,776.98,777.04,765.69,1813239,7868193586.06,1.46,0.19,1.45,1.27
2023-02-10,776.13,761.01,776.13,758.53,1854676,9036339494.36,2.27,-2.06,-15.97,1.30
2023-02-13,758.89,762.28,767.48,758.54,1370728,5749853040.85,1.17,0.17,1.27,0.96
2023-02-14,762.47,760.55,764.66,756.93,1475364,6056242454.48,1.01,-0.23,-1.73,1.03
2023-02-15,760.78,751.70,764.78,750.40,1613446,6193815487.12,1.89,-1.16,-8.85,1.13
2023-02-16,750.53,732.40,753.99,727.48,2416156,9167049021.61,3.53,-2.57,-19.30,1.69
2023-02-17,732.56,723.54,735.99,723.07,1744081,6786664478.15,1.76,-1.21,-8.86,1.22
2023-02-20,717.37,725.40,725.40,707.21,2158199,9269010292.28,2.51,0.26,1.86,1.51
2023-02-21,725.85,740.49,745.71,724.34,2807812,9315205200.45,2.95,2.08,15.09,1.96
2023-02-22,734.13,735.96,737.44,730.14,1082740,3620397489.24,0.99,-0.61,-4.53,0.76
